site,month,hour,mu_a,sigma_a,mu_f,sigma_f,count
wind_323608,7,22,4.488746086500818,10.637507385210837,8.772755324196435,22.57015840030173,31
wind_323608,7,23,5.712628297205963,16.75687492833259,6.898660710436786,19.393287670526128,31
wind_323608,8,0,11.047768569567193,20.373670456634734,10.77609455667296,14.13830424742686,31
wind_323608,8,1,14.177136296434261,20.49970550661431,15.374793867003198,25.1981790888359,31
wind_323608,8,2,15.246582133066585,24.758662383883628,16.255463032136902,25.711229464075636,31
wind_323608,8,3,17.647886808436866,29.384112301440695,14.589296506056744,25.702356102149807,31
wind_323608,8,4,13.682547702950988,23.060435863867983,14.51538904548396,24.656273574681844,31
wind_323608,8,5,10.28972166010132,18.76205866231213,14.083186271489454,23.353679632814973,31
wind_323608,8,6,12.209711348203978,20.174910019382146,14.015143892138198,22.395962692088965,31
wind_323608,8,7,16.18813122482521,23.180314700406967,13.509490037200226,18.815049681872985,31
wind_323608,8,8,13.902120416063749,19.739372321430125,15.283576341367434,21.355977646788503,31
wind_323608,8,9,13.438420083793664,15.87215178056997,15.677772171417308,19.59322954037979,31
wind_323608,8,10,7.992101842671162,7.987327981198775,15.372291367845829,19.979294066914647,31
wind_323608,8,11,9.765346638803148,13.310706567671073,16.636565227045388,21.33790300485239,31
wind_323608,8,12,6.756462107566663,11.941743251279119,12.946691517514681,14.947131630030444,31
wind_323608,8,13,5.725492639126931,9.085717743866473,8.439655502267746,9.50598438477027,31
wind_323608,8,14,6.443222041685897,8.771115825811682,8.149650381790021,12.044282154653187,31
wind_323608,8,15,6.18020990607286,8.926122313161315,8.073346451636237,14.91492088607329,31
wind_323608,8,16,9.525666772621907,15.860001312978838,8.843873675092658,14.796320608642684,31
wind_323608,8,17,9.940023656920769,16.80780687018343,9.009677641969208,15.888889197672297,31
wind_323608,8,18,7.94794856651857,13.792556545435996,10.551631109390428,19.496090520521935,31
wind_323608,8,19,8.037178493374274,11.852713283498188,13.056747128610144,24.886105914074246,31
wind_323608,8,20,13.642010418111429,24.875115079494627,11.435685047310415,19.402874925846255,31
wind_323608,8,21,14.658321166892181,27.17615361190111,13.236776042016052,21.525341884044636,31
wind_323608,8,22,11.247416487028026,19.55452001349817,10.309044803983305,15.290352466097293,31
wind_323608,8,23,7.6900644835051235,12.912394602797395,9.11962469759153,13.48255486717106,31
wind_323608,9,0,13.18993489658043,22.79605497524466,15.311899114248467,25.070551053158447,30
wind_323608,9,1,14.774194547712254,25.793606258353577,17.51054563512834,25.93890568812339,30
wind_323608,9,2,18.15835464058055,26.933401884221897,19.295329043977226,25.37449920858765,30
wind_323608,9,3,19.577891722358252,30.530081731883573,18.244769049309575,26.856043237046887,30
wind_323608,9,4,16.36312593129512,25.922945339928184,20.03032668925842,27.89119871551026,30
wind_323608,9,5,18.776768481412578,27.420564298498658,23.077231210744984,30.01948540443225,30
wind_323608,9,6,21.176086911721377,28.00096657071987,22.891864973019292,28.908707194798925,30
wind_323608,9,7,26.92309176046018,29.27293956206334,21.312742033600617,28.68085841137088,30
wind_323608,9,8,23.181565407986113,27.35684592068869,21.049902130221245,29.366773189002995,30
wind_323608,9,9,22.38683206782679,28.40095046926097,23.180120285249988,30.449067436214527,30
wind_323608,9,10,18.01651842397734,28.05463167417485,22.246404082431635,29.749974376571522,30
wind_323608,9,11,15.531038969899642,25.63489486186807,21.740331031335025,28.70385086760736,30
wind_323608,9,12,14.869004520639413,19.767212536318624,22.326687385391715,27.692462485006406,30
wind_323608,9,13,8.043234792245329,13.131279215543705,19.035020560995704,26.76307477898798,30
wind_323608,9,14,10.602909746307613,21.692826343947143,16.420464119868562,27.324845427547654,30
wind_323608,9,15,14.493312813982696,24.085497056808958,15.043533434761425,27.81639212362542,30
wind_323608,9,16,14.120006245110728,27.634251541047664,17.71667829784381,31.62937741700952,30
wind_323608,9,17,12.944072945392985,27.014493061264556,18.272844929260465,31.909386764613785,30
wind_323608,9,18,13.03985627507087,25.676260802116452,18.830844299365594,33.17315064412932,30
wind_323608,9,19,13.631325921312818,26.59369505565441,22.47093801627107,37.99481277311259,30
wind_323608,9,20,19.153123338827236,35.41425233202522,21.59032426091421,36.333802573956405,30
wind_323608,9,21,16.391185736788014,32.16604212786624,20.712773110166264,35.41487550625225,30
wind_323608,9,22,13.23670156853297,26.776669405817223,18.97878277948972,35.31224126689237,30
wind_323608,9,23,12.44310986469736,27.21953506812178,17.84967111016699,30.217883710447865,30
wind_323608,10,0,24.400288151843004,34.02504295243552,29.593956293213452,35.402009070868615,31
wind_323608,10,1,24.95045497782144,34.19560473633153,29.675444995014338,35.43941282046297,31
wind_323608,10,2,24.487348923351963,34.8377869217929,31.78444611327885,35.91514445637943,31
wind_323608,10,3,27.231666525011484,36.30702572315198,31.6028202903527,36.136599158327165,31
wind_323608,10,4,27.19904322223561,38.74741748261331,33.63289702113987,37.7104450153671,31
wind_323608,10,5,27.251417183305197,38.002805275057604,33.27266686461302,38.86199377458592,31
wind_323608,10,6,27.06405378252231,39.00764684094451,31.017566639022636,38.49154306553824,31
wind_323608,10,7,26.80561707961167,38.494179011021345,30.423670663558656,38.92127605724341,31
wind_323608,10,8,22.9686757653214,35.020461274182395,28.972797975922678,37.07219572735618,31
wind_323608,10,9,25.97920588947339,35.45624027055889,32.17196700158295,37.74098838066508,31
wind_323608,10,10,25.65749156790695,36.815026362026245,31.779761108265216,37.81437202314495,31
wind_323608,10,11,24.45804625090857,34.92068738405647,29.292515092982615,35.86451467910442,31
wind_323608,10,12,26.304247019494042,37.97944123187833,28.816146508032414,35.882752007279734,31
wind_323608,10,13,23.91994277964464,35.229209958142114,25.73140882553939,34.519886729838326,31
wind_323608,10,14,18.933861186129352,29.119547934974957,24.68942112814024,33.39909806329113,31
wind_323608,10,15,19.53002669883522,29.390434090799175,24.863083408923607,32.77291586467801,31
wind_323608,10,16,19.50233652819617,29.67791531181294,26.175877801876123,32.109240617647565,31
wind_323608,10,17,21.198619814232487,30.917414887344446,29.450954540688084,35.6233334693282,31
wind_323608,10,18,22.20556141565899,30.852402837496516,33.339848802342225,38.864058088204445,31
wind_323608,10,19,26.36874146779767,33.81645901174447,32.31690963023599,37.61067366823355,31
wind_323608,10,20,22.416891531910498,28.38342651954904,29.986518123808604,36.808826413300345,31
wind_323608,10,21,24.2120354121223,32.577298114083774,26.11651325212159,35.18958606742098,31
wind_323608,10,22,24.303990220091297,33.801083167572614,32.02065971701625,39.81228810267258,31
wind_323608,10,23,25.498337794996726,37.49467705710247,32.280301192021106,40.603008746226045,31
wind_323608,11,0,44.040711614233636,39.161986801391215,48.10183359488112,38.492474140324994,30
wind_323608,11,1,53.5998201240724,42.7400803113885,51.92228869869884,38.7768076583192,30
wind_323608,11,2,51.89187103295385,39.954725223254066,53.06170600006338,37.43897578585731,30
wind_323608,11,3,52.42371442181963,39.7048850256724,54.21232290230594,36.63809637102047,30
wind_323608,11,4,50.557281391336076,40.7845101886838,53.367917864540566,37.50488769971678,30
wind_323608,11,5,54.556143983442105,43.481577004793614,54.84336942598643,39.462504471986385,30
wind_323608,11,6,48.43169971774607,43.54374760364794,52.82534000588124,41.53832901478767,30
wind_323608,11,7,47.0825313237127,43.58903443179384,52.14045089876129,42.59373261782992,30
wind_323608,11,8,49.19079243588036,45.68953098163837,47.05321463696576,42.45634672616634,30
wind_323608,11,9,50.93302052712508,46.492552461078525,47.16730408362601,43.72122453647027,30
wind_323608,11,10,47.88908985758352,44.39731676742998,48.43551160632322,43.96369924480363,30
wind_323608,11,11,45.10537789278849,42.415780339875646,47.540635290767156,43.45636568219934,30
wind_323608,11,12,42.67753345697954,42.62466568226316,47.85061192750562,42.990898030472465,30
wind_323608,11,13,42.32944360163976,42.26979316124156,47.48076750568989,42.91547293103947,30
wind_323608,11,14,39.62024054618539,40.849459677798215,46.514921923638276,42.140182211100274,30
wind_323608,11,15,41.20507110786665,41.483573893099674,45.91800302242958,42.70029101939125,30
wind_323608,11,16,43.423191898721186,42.47483938160481,45.94857204992738,43.03954242885896,30
wind_323608,11,17,38.733719371277935,42.25375211111722,48.21287932046801,44.0433671204136,30
wind_323608,11,18,36.29914014943916,39.15927903834045,48.04253798962803,43.2628368391089,30
wind_323608,11,19,36.51553964674272,37.82016197914535,48.96572689115472,43.508921221498,30
wind_323608,11,20,36.940072834271035,39.90050385630213,49.886098413691926,42.78339927871748,30
wind_323608,11,21,36.41822477902553,39.783061880329946,45.76438450119377,40.656597974689,30
wind_323608,11,22,33.76946669777629,37.741762832981514,44.831800046304025,38.454587799070865,30
wind_323608,11,23,45.496009549733124,41.12902901403819,45.75752169733371,39.710220797301204,30
wind_323608,12,0,55.390018074057814,42.56291098004781,57.21979960935622,42.03795050995261,31
wind_323608,12,1,53.74296521641983,44.27389142119517,57.63334965415343,42.418671994381526,31
wind_323608,12,2,53.69978314317358,42.65954429093033,55.27643596371906,42.52153859639752,31
wind_323608,12,3,51.65507106854362,43.325728720836516,54.7545833394844,42.68249722695956,31
wind_323608,12,4,48.986562921711155,43.140583134797836,53.7487890277414,42.579827281846875,31
wind_323608,12,5,46.48145594888215,40.989515374276365,52.45558402795168,41.686280440012034,31
wind_323608,12,6,45.581375484479196,41.793821386892425,50.269040716864204,42.29717283147304,31
wind_323608,12,7,45.31875644777151,39.95645409604507,47.27888890701231,40.9841275282573,31
wind_323608,12,8,41.36982843344734,41.56810995351849,49.01848091074913,42.074059834919645,31
wind_323608,12,9,42.690902225457165,40.9583724898222,50.07885043945278,41.72747618313392,31
wind_323608,12,10,42.124746083797454,41.060352903222,47.908224941721336,41.91790049474946,31
wind_323608,12,11,38.460924994102704,36.5393344526777,43.91163113471769,41.155524160484745,31
wind_323608,12,12,38.91953818447897,38.81904595489791,43.1983354524228,40.87506180975089,31
wind_323608,12,13,38.71519212552113,40.29212449590216,43.06637522643733,41.57877875689244,31
wind_323608,12,14,38.483546059300245,39.230556731170786,46.20888971231594,43.28072632365305,31
wind_323608,12,15,41.158961765879056,41.51032081232558,44.37455104838808,43.2750122869473,31
wind_323608,12,16,39.73680241083805,41.12274290845272,42.58310315033034,42.934914860124564,31
wind_323608,12,17,39.8407996264488,41.717033461781114,42.56480730497885,42.683404096054154,31
wind_323608,12,18,43.021650196482334,40.670012040136385,42.929949468968125,41.27789348272125,31
wind_323608,12,19,42.53292794358321,42.43389826244948,44.91962056858737,41.22265851052617,31
wind_323608,12,20,43.63445842786659,42.19468587665201,44.24421571223515,41.708928835219695,31
wind_323608,12,21,44.875348643923665,41.88127104380827,43.248919591335564,42.442970478767116,31
wind_323608,12,22,50.033295569064116,43.807604369609194,46.16861137194334,43.555741534706414,31
wind_323608,12,23,48.88338363811976,42.68971523186452,51.6601629397463,43.95863494390841,31
wind_323609,1,0,9.511075866066758,12.251304038680182,11.440185022194548,13.310646173276647,31
wind_323609,1,1,10.472637741453074,12.756270734154896,12.063773583307245,13.334658210103095,31
wind_323609,1,2,10.326147378462606,12.56293477714632,11.202402111900048,12.478709197316372,31
wind_323609,1,3,9.589689779146736,13.040327534405751,10.064012809751407,12.360858571469755,31
wind_323609,1,4,9.887078477898761,13.444373624881345,10.079612133553615,12.403278915310699,31
wind_323609,1,5,9.944240315978933,12.608250336319232,10.241832500262094,12.733955435572025,31
wind_323609,1,6,9.530226016269078,11.850614244554528,10.090823445909233,11.433506297361536,31
wind_323609,1,7,9.72204440214255,12.349612047549208,8.840358424141828,10.99303149506011,31
wind_323609,1,8,8.875339976587899,11.815141291522632,7.43091059941151,9.806958835836255,31
wind_323609,1,9,6.917130703414925,10.080785192873403,7.22201545784763,8.379670878285088,31
wind_323609,1,10,5.444502874388118,7.63983366914169,6.142162092035347,6.93760793904688,31
wind_323609,1,11,5.3373088306862755,6.817022471529841,5.1356441797114645,5.378260917949971,31
wind_323609,1,12,5.6199955812034315,7.730264199449819,5.403323496318022,6.364675253292488,31
wind_323609,1,13,3.5316503577503977,5.384583978673752,5.603787411144964,7.359964408741428,31
wind_323609,1,14,4.666621548715258,6.617650678859156,6.539315833380269,9.326928185042949,31
wind_323609,1,15,6.720660039729214,9.886220485781028,8.458933440245465,10.5141883679673,31
wind_323609,1,16,7.053318861356993,10.033731323718474,8.637275887808803,10.790719515544863,31
wind_323609,1,17,7.9570130492673625,12.055589872039736,9.215496764380577,11.688028426726028,31
wind_323609,1,18,8.607386987963515,12.854252422404215,9.675617285687476,11.650041676897057,31
wind_323609,1,19,7.82020077718448,10.777767449571009,10.026446924212978,11.695459751440204,31
wind_323609,1,20,10.61546772948093,12.986883842010421,10.838755995260618,12.527420756267956,31
wind_323609,1,21,11.57346026257577,13.58993858493479,10.357957851843379,12.445448996634472,31
wind_323609,1,22,9.563372839087302,11.488270791767079,10.242286638966274,12.158311210044953,31
wind_323609,1,23,10.721517603641315,12.889031559073487,11.587418026001414,13.49937574747607,31
wind_323609,2,0,10.021502854380245,12.743373637004469,11.61251016678698,13.632090931843825,29
wind_323609,2,1,12.263881617682427,14.053984707316745,12.227558440849272,14.02035978928588,29
wind_323609,2,2,13.001050095722473,14.399558293513527,12.230036473667285,14.217216089870385,29
wind_323609,2,3,12.715827527734497,14.735878402997802,12.92452165359525,13.75405403345528,29
wind_323609,2,4,11.331169331522972,13.985501876933887,13.777432221545556,14.54743674610847,29
wind_323609,2,5,11.340319831404946,13.494525840031566,13.604498902547682,14.206047583622128,29
wind_323609,2,6,12.597804032272633,15.380065271452201,13.860167570415664,14.323541433775794,29
wind_323609,2,7,12.620903341035248,14.619927368770934,13.778409254108542,14.292420233451042,29
wind_323609,2,8,10.827952979922378,13.754616624586523,13.377845420849747,14.422441037557826,29
wind_323609,2,9,11.431606536170264,14.2367223149195,13.20109417135245,14.679382414595953,29
wind_323609,2,10,11.621686438199314,14.50028180682362,12.655503107690391,14.578178467605909,29
wind_323609,2,11,11.140633731537877,13.810571714205112,11.531385244247007,13.566298135335218,29
wind_323609,2,12,10.503521679709248,13.93171600596055,11.03883339887546,13.292199421237575,29
wind_323609,2,13,10.692092778988782,13.652062301029938,10.845146284097854,13.017772950817395,29
wind_323609,2,14,9.746100595681943,12.92578155668091,10.576496695623852,13.353723942219409,29
wind_323609,2,15,9.578689272472916,13.337948295818993,11.416382701461176,13.992758341757112,29
wind_323609,2,16,9.073064772875373,12.546814870133106,11.570413958171207,14.123319672334347,29
wind_323609,2,17,9.70838488858534,13.067175254332483,12.64904580593814,13.94704103882917,29
wind_323609,2,18,9.773931171938521,12.392449910077456,12.843898928571324,13.389096968386273,29
wind_323609,2,19,11.100775484025622,12.831578648569694,13.72482135499749,13.855934909137861,29
wind_323609,2,20,9.57320997543566,11.800847497417351,14.955196265832878,14.487941559983298,29
wind_323609,2,21,8.956363720378706,11.60136322799934,15.000636979412798,14.405652471131619,29
wind_323609,2,22,7.593042094662942,10.259910308989776,14.453024005739053,14.10171738570719,29
wind_323609,2,23,10.352981266997194,12.64338105923853,13.451236254203117,13.590846628076413,29
wind_323609,3,0,12.985849237683015,13.955371516515171,14.314753103749085,13.91840575360452,31
wind_323609,3,1,13.25189932093356,14.162273894166542,15.466268002594399,13.898736517151761,31
wind_323609,3,2,14.029692255747113,13.35686068952702,16.098579430900845,13.702827865529803,31
wind_323609,3,3,13.976324091133444,14.12258345618828,15.083049692548553,13.755379404767883,31
wind_323609,3,4,13.437866998168586,14.778937650400497,15.144323831298077,13.770545284409124,31
wind_323609,3,5,13.192105555034939,15.26114233020524,13.90550516141288,13.166844933850086,31
wind_323609,3,6,11.338396215428656,13.547923686124344,13.762530356999006,12.939592763138595,31
wind_323609,3,7,11.376239875090203,14.074866182396036,13.330398174762626,13.286195524123222,31
wind_323609,3,8,9.821280483734904,13.063948922714141,13.376307675681142,14.14375424561199,31
wind_323609,3,9,11.412009527246413,13.360650704147826,13.039566929124803,13.660811777849101,31
wind_323609,3,10,10.531814152043214,13.045637789087378,13.324872999962597,13.808746485003683,31
wind_323609,3,11,11.060739785565861,12.567816252755339,12.757623535965529,12.917282329517855,31
wind_323609,3,12,12.155714750972885,12.830753266594098,12.888203029610207,13.424135438776695,31
wind_323609,3,13,10.301798003110592,12.944943659244295,13.331007265882361,13.277038660260635,31
wind_323609,3,14,10.408444227100517,13.552890242961672,14.04288261165561,13.589973739211935,31
wind_323609,3,15,10.801468393856261,12.598187887875454,13.585028714478323,14.25400381315768,31
wind_323609,3,16,10.175476230288671,12.406321119195537,13.758451228310994,13.985063484988233,31
wind_323609,3,17,10.413203695559679,13.25346510259238,14.177668065245664,14.04149352826679,31
wind_323609,3,18,8.9120300402224,11.693841503029565,13.763433078431099,13.33877590855374,31
wind_323609,3,19,9.491218929696874,12.730369903480094,14.985396280662888,14.02364506063205,31
wind_323609,3,20,9.79901140507102,13.022870078829675,14.598276470626464,13.664533891269915,31
wind_323609,3,21,10.961669390082564,13.065976841929766,14.055940977925168,13.610853013589024,31
wind_323609,3,22,10.295070998889889,13.330014004002885,13.951656051662681,13.704130631140709,31
wind_323609,3,23,11.529312502249264,13.789155434089835,13.080565559686784,13.522904676821955,31
wind_323609,4,0,8.254597902226193,10.623003635218849,10.235000348820657,11.98032634507003,30
wind_323609,4,1,7.979645407872181,10.368696423090556,9.856476934400172,11.863544852922923,30
wind_323609,4,2,8.4947560523717,11.903877082207153,10.397469932854657,11.731865937688937,30
wind_323609,4,3,10.608661146756495,12.471984111218386,11.05410773639371,12.48717823245841,30
wind_323609,4,4,7.165722747421303,8.888812280945041,12.222873684590244,12.34812567984896,30
wind_323609,4,5,7.681895121031864,10.362370367922,12.235865403240606,12.581191504069183,30
wind_323609,4,6,7.451706406014774,10.443423544521652,11.105588476635377,11.499539442881717,30
wind_323609,4,7,8.611220805508891,10.251160380072895,10.432443812880177,11.636356132353711,30
wind_323609,4,8,7.8476785284377915,10.282690402661544,9.632755124557999,10.745145324883161,30
wind_323609,4,9,7.523477579696612,9.005697257703503,8.651225187180504,10.666927686953095,30
wind_323609,4,10,6.087871135888223,9.043226613503355,9.17137589129676,11.106124982357668,30
wind_323609,4,11,6.816123119505184,8.647891738999519,10.248945550535838,11.845405903662323,30
wind_323609,4,12,7.021845596346456,10.450154721148756,10.128620693661052,11.985584500049336,30
wind_323609,4,13,5.917967801192533,9.399952424381087,11.611933872217186,12.674630362551202,30
wind_323609,4,14,8.328745060405456,11.687254451301925,11.519500521435635,13.091439799168096,30
wind_323609,4,15,8.588802073806523,11.977617753427399,11.417875128054249,13.17090955791303,30
wind_323609,4,16,9.23580060414823,12.462693821777384,12.699587317109808,13.38860588506997,30
wind_323609,4,17,10.000040934909116,12.301589560596712,13.263912907907025,14.254087313956294,30
wind_323609,4,18,10.945801237451926,12.846808097290166,14.966696022546529,15.10052328492557,30
wind_323609,4,19,12.256283804634913,13.373941981587187,14.646096007520331,14.877879442278154,30
wind_323609,4,20,13.015392827763831,14.157065442904527,14.744844321295913,14.893255991425322,30
wind_323609,4,21,11.209321336246882,13.575393449798787,13.012127473137774,13.83342161641949,30
wind_323609,4,22,7.4317045842070515,10.430313305738238,13.04435529510499,12.615148094293962,30
wind_323609,4,23,7.687271776520684,10.58130208552193,10.68855768202162,12.468927582587513,30
wind_323609,5,0,4.408289983546363,7.296986831126226,5.509168403128429,8.704038108622793,31
wind_323609,5,1,3.544650549837702,6.771561917644021,4.605355716918218,6.856050819422929,31
wind_323609,5,2,3.354989594972603,6.455519403419511,4.983167038034036,6.781247855277464,31
wind_323609,5,3,5.5427809999897555,9.088283449326028,5.989034195919124,8.364704662092999,31
wind_323609,5,4,5.05385018723743,9.601331232065984,6.699946971729354,9.279546430985569,31
wind_323609,5,5,5.533399237055621,9.913248654076686,6.79329693898031,9.39941570519961,31
wind_323609,5,6,5.443660969005851,9.487780448958805,6.896350966700773,9.601904085962635,31
wind_323609,5,7,5.819579236677188,10.384848080902103,7.166294249704272,10.178908108964864,31
wind_323609,5,8,4.8889458712670955,9.293631228921173,5.711223916683332,9.053037529559207,31
wind_323609,5,9,4.711768995177932,8.975465994585196,6.148432633955087,9.11786463264802,31
wind_323609,5,10,4.790667134828563,8.274727979111352,6.002163078677278,9.08876880335473,31
wind_323609,5,11,4.843076919928941,9.14796850089681,5.2619054790731274,8.814118255837007,31
wind_323609,5,12,3.739211827434468,8.933157360249014,5.432644484027155,9.207574084827861,31
wind_323609,5,13,3.872174488382435,9.064411268462772,5.157338951006303,8.935357125944812,31
wind_323609,5,14,4.429666629143366,8.815551940225896,5.60466728857805,9.528192933431406,31
wind_323609,5,15,4.905923346382934,9.451034807324275,6.4096494492743465,10.37321597435132,31
wind_323609,5,16,5.9919667668248175,11.440735817033918,6.6022673111741295,11.258641228545406,31
wind_323609,5,17,6.5028962057475965,11.986858279190754,6.864934836861987,11.069817582193991,31
wind_323609,5,18,6.4691450300830695,11.724235868714025,7.205894216646442,11.137551574922952,31
wind_323609,5,19,6.38541164604345,11.738282503108366,7.805407275432982,11.986403560602747,31
wind_323609,5,20,6.026866639496575,9.679318156637766,7.550118942919074,11.281863543256486,31
wind_323609,5,21,4.976608228629174,9.302809114872094,6.6921690115563175,10.211230858597505,31
wind_323609,5,22,4.267097041171191,7.778734047502395,5.861659382257292,8.693517624667466,31
wind_323609,5,23,3.2285537094577417,4.585387303837988,5.332956137449559,8.663725897710087,31
wind_323609,6,0,3.4242788708356784,5.448198096149222,4.383886874887191,7.699999437234609,30
wind_323609,6,1,3.3027768818265,4.72436184951215,4.6609515399427295,7.300244498940019,30
wind_323609,6,2,3.5863223172320615,4.796347469017124,5.87372511332819,8.4138559542047,30
wind_323609,6,3,4.64783354175083,5.959397696056448,4.514946279694929,6.721605122064853,30
wind_323609,6,4,5.228179412066172,7.75853003673444,5.5569224195482425,8.671850469821349,30
wind_323609,6,5,5.878330445508064,9.200369723384448,6.911167420003436,9.443815185542446,30
wind_323609,6,6,5.636075680877307,8.707447250820639,6.931242902006841,9.656822100254004,30
wind_323609,6,7,5.7713103903789555,9.234095395995798,6.3865767360003165,9.647953703751375,30
wind_323609,6,8,5.73889055727698,9.208731493652696,6.0983675352170765,9.403826171977517,30
wind_323609,6,9,5.9089714896548395,9.465658646704547,5.9783464299017615,9.479454023047547,30
wind_323609,6,10,3.946223617477429,7.396098721370709,6.166862698542351,9.891785501280076,30
wind_323609,6,11,4.092078297933422,7.4656436830228206,5.293471882268046,8.574867536463632,30
wind_323609,6,12,3.0803986385956104,6.206561000345896,4.911690183572132,8.305567554919795,30
wind_323609,6,13,4.889848721998387,9.896775144967659,4.865482556944982,8.73259038558421,30
wind_323609,6,14,4.7940007013966754,9.4209449882882,5.5437186806328045,9.46321165818427,30
wind_323609,6,15,5.929590977358857,10.661354897644019,5.2529843311215805,9.03399457956424,30
wind_323609,6,16,6.647933290961381,11.103874248282045,6.50249641085727,10.026061403129436,30
wind_323609,6,17,6.391897254837294,11.390488228379775,7.518244942969386,11.171157128357379,30
wind_323609,6,18,5.51574452160267,9.280589887454566,8.065908901950367,11.450459029017296,30
wind_323609,6,19,7.1183691152298145,11.270468519045208,8.54102173741737,12.409321757579047,30
wind_323609,6,20,8.193105344065014,11.786533189061519,7.9522627690003675,11.732297672525709,30
wind_323609,6,21,6.661064754693536,11.062684878271508,7.273562123196824,10.924873706706741,30
wind_323609,6,22,4.438013931778384,8.816642957864572,7.995974614326086,12.000901436136214,30
wind_323609,6,23,3.7926245575170503,6.216278115471648,7.200304596119927,11.316897457091585,30
wind_323609,7,0,2.836818362706181,5.780189427738036,3.186582848935403,6.631278947496137,31
wind_323609,7,1,2.5668539606268688,5.473162875044616,3.0702318246755294,7.106022952559,31
wind_323609,7,2,2.7277491813067045,5.367062509631541,2.268701769512725,6.166005575336198,31
wind_323609,7,3,3.2395710566879687,7.306961521401986,2.2924383919086373,5.127787389719833,31
wind_323609,7,4,2.1824659059006564,4.576514941132157,2.6315881337459794,5.884258427618797,31
wind_323609,7,5,2.2561928914282863,5.359498883294268,2.3700431294728954,5.343692908510735,31
wind_323609,7,6,3.5722371244678204,7.70039842915045,2.59259566223193,4.897213529238284,31
wind_323609,7,7,2.2529271823435675,4.4222104155179505,3.0609233403456715,5.277084279148273,31
wind_323609,7,8,2.439254980120684,4.664639216151858,2.5303926463238775,4.035692636758,31
wind_323609,7,9,1.8138779510372274,3.1149058201773725,2.1137730623644386,3.9203042875220517,31
wind_323609,7,10,1.9190724673848987,4.13705759813673,2.376674095264429,4.7237716929100815,31
wind_323609,7,11,1.8824170411443715,4.0109188666960955,2.1783230210670648,4.0925629039714515,31
wind_323609,7,12,0.9540266437041184,3.010779901668887,1.8837493192631736,4.2103715859613,31
wind_323609,7,13,1.4285294299599312,3.0605261241772292,1.9649571039818818,4.468603930655315,31
wind_323609,7,14,1.8610740700353687,5.404408109445336,2.2037270663930815,5.481071446349527,31
wind_323609,7,15,2.2082973328482107,6.594443751535215,2.579872259452592,6.694476016261994,31
wind_323609,7,16,2.85932851749432,6.7967959400643805,3.1060961057567145,6.875849996473366,31
wind_323609,7,17,2.879261890883003,6.5232742641797925,4.085459871665206,7.510384509661038,31
wind_323609,7,18,3.343772192571344,7.42852590160529,4.969009115248165,8.958979569925951,31
wind_323609,7,19,4.653060791143953,9.492080565033277,3.5904335346414955,8.934665322490764,31
wind_323609,7,20,4.885801272356229,10.511091801964543,4.079639140956636,9.085755094064266,31
wind_323609,7,21,4.794591259181911,10.198159049413114,6.688674001784822,11.575090533112133,31
wind_323609,7,22,3.457400559922099,7.360022477891537,4.543639308498931,7.882508023886292,31
wind_323609,7,23,2.8592330299028137,7.0479185549249,4.7511165465640275,8.747669793854767,31
wind_323609,8,0,3.83598722157859,7.452910500104653,4.685783103547353,8.789370937613072,31
wind_323609,8,1,4.343890655667433,9.074891348661989,4.293825928297937,8.842743107820963,31
wind_323609,8,2,4.312086620369235,8.91768310704093,3.9234753304462306,8.178458467195997,31
wind_323609,8,3,4.578647968747915,8.789335134487178,4.026960033419398,8.640054009489289,31
wind_323609,8,4,4.681774257482556,8.864290822736637,4.4331174653375305,8.345472278195787,31
wind_323609,8,5,4.187848330202686,7.759561401147354,4.619951311056244,8.368428614318574,31
wind_323609,8,6,3.7067168366236967,7.47212280236735,4.67178589250506,8.566818882091177,31
wind_323609,8,7,4.089802075227015,8.092810271125963,4.976768393947401,9.176116722666432,31
wind_323609,8,8,4.140937846032875,8.4499944902439,4.599362082661534,7.8085070349671195,31
wind_323609,8,9,3.822242743056536,7.650727008492507,4.815338894886127,8.335677245993326,31
wind_323609,8,10,3.0037769638864296,6.519053146114301,4.1493491104057885,7.834338634743078,31
wind_323609,8,11,2.5694156969711868,5.157474580926898,3.946350366070645,7.267895161829106,31
wind_323609,8,12,2.617609961787148,6.239505010608962,4.525294033868496,8.520985202756297,31
wind_323609,8,13,2.112401821851381,4.8686486813038465,4.401247466734683,8.125287343472284,31
wind_323609,8,14,2.1587498124921614,4.269360444578008,4.296615159022428,7.803790688359348,31
wind_323609,8,15,2.146984232987963,4.909056505836246,4.082967714333248,6.7373082035418745,31
wind_323609,8,16,3.511830351449808,6.859607200519078,4.424032779379446,6.816791039596706,31
wind_323609,8,17,4.648287989258552,8.302915144320627,4.761360392212099,6.9577626334582945,31
wind_323609,8,18,4.993430207417273,8.665243718474434,6.113257790404034,9.539819075047374,31
wind_323609,8,19,5.865081649034895,9.600337746160346,7.210740798979043,11.261516948321827,31
wind_323609,8,20,6.1010540053702425,8.924961428426355,6.893686759009983,11.225521004390846,31
wind_323609,8,21,5.428154708355949,8.617586064009965,7.654688055366656,11.820015961950238,31
wind_323609,8,22,3.317880153008037,5.394917789043211,5.7790931285147655,10.064845378317145,31
wind_323609,8,23,3.779706480370546,7.581781362595601,5.712611971108123,9.358240313706256,31
wind_323609,9,0,4.100655290511003,8.512929436143489,4.287251223128295,7.00353076483229,30
