Time,solar_323811,solar_323691,solar_323752
2021-01-15 01:00:00+00:00,0.0,0.0,0.0
2021-01-15 02:00:00+00:00,0.0,0.0,0.0
2021-01-15 03:00:00+00:00,0.0,0.0,0.0
2021-01-15 04:00:00+00:00,0.0,0.0,0.0
2021-01-15 05:00:00+00:00,0.0,0.0,0.0
2021-01-15 06:00:00+00:00,0.0,0.0,0.0
2021-01-15 07:00:00+00:00,0.0,0.0,0.0
2021-01-15 08:00:00+00:00,0.0,0.0,0.0
2021-01-15 09:00:00+00:00,0.0,0.0,0.0
2021-01-15 10:00:00+00:00,0.0,0.0,0.0
2021-01-15 11:00:00+00:00,0.0,0.0,0.0
2021-01-15 12:00:00+00:00,0.0,0.0,0.0
2021-01-15 13:00:00+00:00,4.293089105438958,0.5612056024545303,0.20998647573683915
2021-01-15 14:00:00+00:00,1.3508207780413581,2.0853097720890323,0.8328417623678551
2021-01-15 15:00:00+00:00,1.6489831970925375,0.8179504510026849,0.9145512332415107
2021-01-15 16:00:00+00:00,15.051915600835638,4.466554789894745,3.4967658011774962
2021-01-15 17:00:00+00:00,10.160230716864918,8.443715733291047,6.827135512605677
2021-01-15 18:00:00+00:00,13.216142783100963,2.0114092815403075,2.018490531199408
2021-01-15 19:00:00+00:00,11.748365748275953,5.550190153721116,1.8286534294798718
2021-01-15 20:00:00+00:00,7.828805477399862,5.6619850917701235,6.22679228074147
2021-01-15 21:00:00+00:00,0.1817476381234666,0.1928343283174719,0.14907875431491782
2021-01-15 22:00:00+00:00,0.0,0.0,0.0
2021-01-15 23:00:00+00:00,0.0,0.0,0.0
2021-01-16 00:00:00+00:00,0.0,0.0,0.0
2021-01-16 01:00:00+00:00,0.0,0.0,0.0
2021-01-16 02:00:00+00:00,0.0,0.0,0.0
2021-01-16 03:00:00+00:00,0.0,0.0,0.0
2021-01-16 04:00:00+00:00,0.0,0.0,0.0
2021-01-16 05:00:00+00:00,0.0,0.0,0.0
2021-01-16 06:00:00+00:00,0.0,0.0,0.0
2021-01-16 07:00:00+00:00,0.0,0.0,0.0
2021-01-16 08:00:00+00:00,0.0,0.0,0.0
2021-01-16 09:00:00+00:00,0.0,0.0,0.0
2021-01-16 10:00:00+00:00,0.0,0.0,0.0
2021-01-16 11:00:00+00:00,0.0,0.0,0.0
2021-01-16 12:00:00+00:00,0.0,0.0,0.0
2021-01-16 13:00:00+00:00,0.016838546081151238,0.2519658905290373,0.10044478088142127
2021-01-16 14:00:00+00:00,0.016882628698606066,0.2359781248266163,0.3793160597126828
2021-01-16 15:00:00+00:00,0.027026300560528682,4.937613317789957,5.921763295188849
2021-01-16 16:00:00+00:00,0.05582622587997882,4.160056502549841,3.190633729758666
2021-01-16 17:00:00+00:00,0.23149522756436097,2.944941655202585,3.475691730198287
2021-01-16 18:00:00+00:00,0.17905293905826772,1.044263533529542,0.8638065044377614
2021-01-16 19:00:00+00:00,0.07260248077780067,5.223249889516103,0.8670159778796592
2021-01-16 20:00:00+00:00,0.14174220645363203,6.732199485191561,10.058589152891603
2021-01-16 21:00:00+00:00,0.052299808378235335,5.989532686973381,2.620543464641613
2021-01-16 22:00:00+00:00,0.0,0.0,0.0
2021-01-16 23:00:00+00:00,0.0,0.0,0.0
2021-01-17 00:00:00+00:00,0.0,0.0,0.0
2021-01-17 01:00:00+00:00,0.0,0.0,0.0
2021-01-17 02:00:00+00:00,0.0,0.0,0.0
2021-01-17 03:00:00+00:00,0.0,0.0,0.0
2021-01-17 04:00:00+00:00,0.0,0.0,0.0
2021-01-17 05:00:00+00:00,0.0,0.0,0.0
2021-01-17 06:00:00+00:00,0.0,0.0,0.0
2021-01-17 07:00:00+00:00,0.0,0.0,0.0
2021-01-17 08:00:00+00:00,0.0,0.0,0.0
2021-01-17 09:00:00+00:00,0.0,0.0,0.0
2021-01-17 10:00:00+00:00,0.0,0.0,0.0
2021-01-17 11:00:00+00:00,0.0,0.0,0.0
2021-01-17 12:00:00+00:00,0.0,0.0,0.0
2021-01-17 13:00:00+00:00,0.32538437378124824,9.13569223729999,7.207353828360701
2021-01-17 14:00:00+00:00,1.1348263428365695,15.934121360469444,12.628404622031777
2021-01-17 15:00:00+00:00,2.332936573815793,21.017017026511674,16.67441359974886
2021-01-17 16:00:00+00:00,0.4088438489795781,24.04283864198563,19.07595364759098
2021-01-17 17:00:00+00:00,0.5875028891358373,24.380070087887106,19.34916088451904
2021-01-17 18:00:00+00:00,2.724161234082282,23.74745874367666,18.88582850711804
2021-01-17 19:00:00+00:00,0.5708459781915257,20.521109450114515,16.424470469280635
2021-01-17 20:00:00+00:00,0.3202232266085582,14.992897047198058,11.57354620666485
2021-01-17 21:00:00+00:00,0.3417924751398559,5.665991901522928,4.979825334622561
2021-01-17 22:00:00+00:00,0.0,0.0,0.0
2021-01-17 23:00:00+00:00,0.0,0.0,0.0
2021-01-18 00:00:00+00:00,0.0,0.0,0.0
